id,city,name,lat,lng,pm10,pm10ss,AQI,pm25,pm25ss,temp,tempss,humid,press,error,status,date,hour
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,130.0,47.43,79.23,,,,,0,active,2024-12-13 01:59:05,10
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,95.0,32.87,79.23,,,,,0,active,2024-12-13 01:59:05,9
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,172.0,96.57,79.23,,,,,0,active,2024-12-13 01:59:05,8
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,129.0,46.87,79.23,,,,,0,active,2024-12-13 01:59:05,7
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,34.0,8.12,79.23,,,,,0,active,2024-12-13 01:59:05,6
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,74.0,23.15,79.23,,,,,0,active,2024-12-13 01:59:05,5
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,80.0,25.8,79.23,,,,,0,active,2024-12-13 01:59:05,4
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,91.0,31.3,79.23,,,,,0,active,2024-12-13 01:59:05,3
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,31.8,87.61,162.0,76.1,79.23,,,,,0,active,2024-12-13 01:59:05,0
7,Алматы,Кок Кайнар,43.296,76.844,,,,,,,,,,0,active,2021-08-30 01:45:14,now
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,0.0,0.0,12.15,,,,,0,active,2024-12-13 01:59:03,now
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,2.0,0.53,12.15,,,,,0,active,2024-12-13 01:59:03,23
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,2.0,0.52,12.15,,,,,0,active,2024-12-13 01:59:03,22
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,0.0,0.1,12.15,,,,,0,active,2024-12-13 01:59:03,21
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,3.0,0.77,12.15,,,,,0,active,2024-12-13 01:59:03,20
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,15.0,3.72,12.15,,,,,0,active,2024-12-13 01:59:03,19
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,26.0,6.15,12.15,,,,,0,active,2024-12-13 01:59:03,18
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,45.0,10.88,12.15,,,,,0,active,2024-12-13 01:59:03,17
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,94.0,32.67,12.15,,,,,0,active,2024-12-13 01:59:03,16
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,155.0,63.97,12.15,,,,,0,active,2024-12-13 01:59:03,15
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,158.0,69.35,12.15,,,,,0,active,2024-12-13 01:59:03,14
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,149.0,54.88,12.15,,,,,0,active,2024-12-13 01:59:03,13
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,79.0,25.6,12.15,,,,,0,active,2024-12-13 01:59:03,12
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,54.0,13.73,12.15,,,,,0,active,2024-12-13 01:59:03,11
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,15.0,3.52,12.15,,,,,0,active,2024-12-13 01:59:03,10
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,1.0,0.33,12.15,,,,,0,active,2024-12-13 01:59:03,9
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,1.0,0.25,12.15,,,,,0,active,2024-12-13 01:59:03,8
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,8.0,1.88,12.15,,,,,0,active,2024-12-13 01:59:03,7
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,3.0,0.55,12.15,,,,,0,active,2024-12-13 01:59:03,6
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,1.0,0.17,12.15,,,,,0,active,2024-12-13 01:59:03,5
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,0.0,0.02,12.15,,,,,0,active,2024-12-13 01:59:03,4
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,0.0,0.0,12.15,,,,,0,active,2024-12-13 01:59:03,3
9,Алматы,Ерменсай,43.174,76.917,0.0,15.23,0.0,0.0,12.15,,,,,0,active,2024-12-13 01:59:03,0
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,0.0,0.07,6.89,,,,,0,active,2024-12-13 01:59:04,now
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,0.0,0.03,6.89,,,,,0,active,2024-12-13 01:59:04,23
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,1.0,0.25,6.89,,,,,0,active,2024-12-13 01:59:04,22
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,0.0,0.08,6.89,,,,,0,active,2024-12-13 01:59:04,21
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,1.0,0.32,6.89,,,,,0,active,2024-12-13 01:59:04,20
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,4.0,0.88,6.89,,,,,0,active,2024-12-13 01:59:04,19
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,2.0,0.52,6.89,,,,,0,active,2024-12-13 01:59:04,18
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,6.0,1.46,6.89,,,,,0,active,2024-12-13 01:59:04,17
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,25.0,6.0,6.89,,,,,0,active,2024-12-13 01:59:04,16
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,87.0,28.97,6.89,,,,,0,active,2024-12-13 01:59:04,15
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,152.0,56.87,6.89,,,,,0,active,2024-12-13 01:59:04,14
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,121.0,43.58,6.89,,,,,0,active,2024-12-13 01:59:04,13
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,33.0,7.83,6.89,,,,,0,active,2024-12-13 01:59:04,12
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,46.0,11.12,6.89,,,,,0,active,2024-12-13 01:59:04,11
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,21.0,4.95,6.89,,,,,0,active,2024-12-13 01:59:04,10
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,4.0,0.9,6.89,,,,,0,active,2024-12-13 01:59:04,9
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,1.0,0.28,6.89,,,,,0,active,2024-12-13 01:59:04,8
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,0.0,0.05,6.89,,,,,0,active,2024-12-13 01:59:04,7
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,1.0,0.2,6.89,,,,,0,active,2024-12-13 01:59:04,6
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,0.0,0.05,6.89,,,,,0,active,2024-12-13 01:59:04,5
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,1.0,0.2,6.89,,,,,0,active,2024-12-13 01:59:04,4
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,1.0,0.25,6.89,,,,,0,active,2024-12-13 01:59:04,3
12,Алматы,Каменское плато,43.177,76.966,0.73,9.68,0.0,0.07,6.89,,,,,0,active,2024-12-13 01:59:04,0
14,Алматы,Есик 1,43.3388,77.4864,,,,,,,,,,0,active,2023-01-25 17:07:15,now
16,Алматы,Жана Куат,43.397,77.027,,,,,,,,,,0,active,2021-09-20 14:39:08,now
18,Алматы,Кыргаулды,43.172,76.736,,,,,,,,,,0,active,2020-09-25 11:39:09,now
20,Алматы,мкрн Карасу,43.337,76.904,,,,,,,,,,0,active,2020-04-24 19:53:08,now
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,156.0,64.4,52.57,,,,,0,active,2024-12-13 01:59:06,now
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,161.0,75.53,52.57,,,,,0,active,2024-12-13 01:59:06,23
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,161.0,74.4,52.57,,,,,0,active,2024-12-13 01:59:06,22
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,165.0,81.65,52.57,,,,,0,active,2024-12-13 01:59:06,21
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,162.0,75.97,52.57,,,,,0,active,2024-12-13 01:59:06,20
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,158.0,69.43,52.57,,,,,0,active,2024-12-13 01:59:06,19
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,152.0,58.32,52.57,,,,,0,active,2024-12-13 01:59:06,18
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,140.0,51.45,52.57,,,,,0,active,2024-12-13 01:59:06,17
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,157.0,67.55,52.57,,,,,0,active,2024-12-13 01:59:06,16
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,140.0,51.18,52.57,,,,,0,active,2024-12-13 01:59:06,15
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,154.0,60.93,52.57,,,,,0,active,2024-12-13 01:59:06,14
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,130.0,47.4,52.57,,,,,0,active,2024-12-13 01:59:06,13
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,123.0,44.44,52.57,,,,,0,active,2024-12-13 01:59:06,12
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,155.0,62.77,52.57,,,,,0,active,2024-12-13 01:59:06,11
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,124.0,44.88,52.57,,,,,0,active,2024-12-13 01:59:06,10
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,146.0,53.76,52.57,,,,,0,active,2024-12-13 01:59:06,9
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,114.0,40.57,52.57,,,,,0,active,2024-12-13 01:59:06,8
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,123.0,44.38,52.57,,,,,0,active,2024-12-13 01:59:06,7
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,60.0,16.6,52.57,,,,,0,active,2024-12-13 01:59:06,6
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,59.0,15.97,52.57,,,,,0,active,2024-12-13 01:59:06,5
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,58.0,15.52,52.57,,,,,0,active,2024-12-13 01:59:06,4
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,83.0,27.53,52.57,,,,,0,active,2024-12-13 01:59:06,3
21,Караганда,Ситимол,49.8,73.089,97.67,77.54,163.0,78.15,52.57,,,,,0,active,2024-12-13 01:59:06,0
22,Караганда,Сатыбалдина,49.781,73.138,,,,,,,,,,0,active,2021-08-05 22:06:12,now
101,Алматы,Есик Автостанция,43.354,77.457,,,,,,,,,,0,active,2019-11-28 23:30:01,now
102,Алматы,Есик Центр,43.356,77.467,,,,,,,,,,0,active,2021-09-20 14:39:05,now
104,Алматы,Сатпаева-Луганского (TS485314),43.241,76.96,,,,,,,,,,0,active,2021-09-20 14:39:03,now
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,222.0,171.23,127.57,,,,,0,active,2024-12-13 01:59:29,now
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,210.0,159.09,127.57,,,,,0,active,2024-12-13 01:59:29,23
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,240.0,190.11,127.57,,,,,0,active,2024-12-13 01:59:29,22
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,199.0,148.13,127.57,,,,,0,active,2024-12-13 01:59:29,21
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,208.0,157.58,127.57,,,,,0,active,2024-12-13 01:59:29,20
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,223.0,172.48,127.57,,,,,0,active,2024-12-13 01:59:29,19
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,260.0,209.55,127.57,,,,,0,active,2024-12-13 01:59:29,18
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,222.0,172.11,127.57,,,,,0,active,2024-12-13 01:59:29,17
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,185.0,120.72,127.57,,,,,0,active,2024-12-13 01:59:29,16
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,182.0,116.25,127.57,,,,,0,active,2024-12-13 01:59:29,15
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,177.0,105.57,127.57,,,,,0,active,2024-12-13 01:59:29,14
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,181.0,113.04,127.57,,,,,0,active,2024-12-13 01:59:29,13
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,178.0,107.6,127.57,,,,,0,active,2024-12-13 01:59:29,12
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,174.0,100.49,127.57,,,,,0,active,2024-12-13 01:59:29,11
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,192.0,135.17,127.57,,,,,0,active,2024-12-13 01:59:29,10
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,203.0,152.77,127.57,,,,,0,active,2024-12-13 01:59:29,9
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,164.0,81.5,127.57,,,,,0,active,2024-12-13 01:59:29,8
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,140.0,51.36,127.57,,,,,0,active,2024-12-13 01:59:29,7
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,147.0,54.26,127.57,,,,,0,active,2024-12-13 01:59:29,6
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,152.0,57.7,127.57,,,,,0,active,2024-12-13 01:59:29,5
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,162.0,76.85,127.57,,,,,0,active,2024-12-13 01:59:29,4
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,174.0,100.28,127.57,,,,,0,active,2024-12-13 01:59:29,3
108,Алматы,Жана Кайрат,43.312,77.001,220.0,162.28,220.0,169.75,127.57,,,,,0,active,2024-12-13 01:59:29,0
109,Алматы,Тулебаева-Курмангазы,43.245,76.95,,,,,,,,,,0,active,2024-11-30 00:08:02,now
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,now
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,23
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,22
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,21
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,20
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,19
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,18
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,17
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,16
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,13
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,52.0,12.72,0.6,,,,,0,active,2024-12-13 01:59:04,12
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,11
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,1.0,0.21,0.6,,,,,0,active,2024-12-13 01:59:04,10
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.05,0.6,,,,,0,active,2024-12-13 01:59:04,9
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,8
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,7
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,6
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,5
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,4
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,3
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,0.63,0.0,0.0,0.6,,,,,0,active,2024-12-13 01:59:04,0
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,7.0,1.67,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,now
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,26.0,6.25,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,23
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,48.0,11.48,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,22
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,43.0,10.17,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,21
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,88.0,29.7,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,20
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,122.0,44.08,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,19
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,121.0,43.75,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,18
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,152.0,57.6,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,17
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,143.0,52.62,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,16
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,158.0,69.95,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,15
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,159.0,70.18,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,14
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,154.0,61.6,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,13
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,100.0,35.32,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,12
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,27.0,6.41,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,11
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,4.0,1.04,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,10
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,4.0,1.0,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,9
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,4.0,1.0,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,7
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,5.0,1.28,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,6
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,6.0,1.4,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,5
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,7.0,1.67,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,4
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,11.0,2.62,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,3
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,30.0,7.33,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,2
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,15.0,3.6,26.58,-1.0,3.68,18.92,,0,active,2024-12-13 01:59:46,0
1002,Алматы,Тау самал,43.2058,76.981,,0.0,,,19.89,,2.85,,,0,active,2024-12-13 01:39:23,now
1002,Алматы,Тау самал,43.2058,76.981,,0.0,20.0,4.71,19.89,,2.85,,,0,active,2024-12-13 01:39:23,23
1002,Алматы,Тау самал,43.2058,76.981,,0.0,44.0,10.5,19.89,,2.85,,,0,active,2024-12-13 01:39:23,22
1002,Алматы,Тау самал,43.2058,76.981,,0.0,34.0,8.05,19.89,,2.85,,,0,active,2024-12-13 01:39:23,21
1002,Алматы,Тау самал,43.2058,76.981,,0.0,16.0,3.92,19.89,,2.85,,,0,active,2024-12-13 01:39:23,20
1002,Алматы,Тау самал,43.2058,76.981,,0.0,52.0,12.77,19.89,,2.85,,,0,active,2024-12-13 01:39:23,19
1002,Алматы,Тау самал,43.2058,76.981,,0.0,46.0,10.98,19.89,,2.85,,,0,active,2024-12-13 01:39:23,18
1002,Алматы,Тау самал,43.2058,76.981,,0.0,55.0,14.17,19.89,,2.85,,,0,active,2024-12-13 01:39:23,17
1002,Алматы,Тау самал,43.2058,76.981,,0.0,130.0,47.32,19.89,,2.85,,,0,active,2024-12-13 01:39:23,16
1002,Алматы,Тау самал,43.2058,76.981,,0.0,153.0,60.08,19.89,,2.85,,,0,active,2024-12-13 01:39:23,15
1002,Алматы,Тау самал,43.2058,76.981,,0.0,150.0,55.38,19.89,,2.85,,,0,active,2024-12-13 01:39:23,14
1002,Алматы,Тау самал,43.2058,76.981,,0.0,133.0,48.3,19.89,,2.85,,,0,active,2024-12-13 01:39:23,13
1002,Алматы,Тау самал,43.2058,76.981,,0.0,117.0,42.15,19.89,,2.85,,,0,active,2024-12-13 01:39:23,12
1002,Алматы,Тау самал,43.2058,76.981,,0.0,100.0,35.38,19.89,,2.85,,,0,active,2024-12-13 01:39:23,11
1002,Алматы,Тау самал,43.2058,76.981,,0.0,30.0,7.34,19.89,,2.85,,,0,active,2024-12-13 01:39:23,10
1002,Алматы,Тау самал,43.2058,76.981,,0.0,9.0,2.1,19.89,,2.85,,,0,active,2024-12-13 01:39:23,9
1002,Алматы,Тау самал,43.2058,76.981,,0.0,7.0,1.72,19.89,,2.85,,,0,active,2024-12-13 01:39:23,8
1002,Алматы,Тау самал,43.2058,76.981,,0.0,5.0,1.08,19.89,,2.85,,,0,active,2024-12-13 01:39:23,7
1002,Алматы,Тау самал,43.2058,76.981,,0.0,10.0,2.35,19.89,,2.85,,,0,active,2024-12-13 01:39:23,6
1002,Алматы,Тау самал,43.2058,76.981,,0.0,4.0,1.0,19.89,,2.85,,,0,active,2024-12-13 01:39:23,5
1002,Алматы,Тау самал,43.2058,76.981,,0.0,4.0,1.0,19.89,,2.85,,,0,active,2024-12-13 01:39:23,4
1002,Алматы,Тау самал,43.2058,76.981,,0.0,5.0,1.14,19.89,,2.85,,,0,active,2024-12-13 01:39:23,3
1002,Алматы,Тау самал,43.2058,76.981,,0.0,6.0,1.37,19.89,,2.85,,,0,active,2024-12-13 01:39:23,2
1002,Алматы,Тау самал,43.2058,76.981,,0.0,8.0,1.93,19.89,,2.85,,,0,active,2024-12-13 01:39:23,0
2001,Бишкек,Восток 5,42.8763,74.6889,,,,,,,,,,0,active,2024-08-03 12:58:04,now
2002,Бишкек,ул.Бейшеналиевой,42.874,74.572,,,,,,,,,,0,active,2021-09-20 14:39:09,now
740990,Алматы,Нуртау 2,43.3395,76.9241,,,,,,,,,,0,active,2024-06-04 13:56:05,now
1563296,Алматы,Шанырак 2,43.312,76.855,,,,,,,,,,0,active,2021-07-19 21:15:05,now
1809632,Алматы,Нуртау 1,43.3419,76.9244,,,,,,,,,,0,active,2023-01-26 10:26:11,now
2861666,Алматы,Есик Центр,43.356,77.467,,,,,,,,,,0,active,2021-12-11 14:43:04,now
3218686,Темиртау,Темиртау (СШ 16),50.052,72.942,6.5,8.43,22.0,5.17,6.53,-6.79,-8.68,,,0,active,2024-12-13 01:59:02,now
3218686,Темиртау,Темиртау (СШ 16),50.052,72.942,6.5,8.43,27.0,6.43,6.53,-6.79,-8.68,,,0,active,2024-12-13 01:59:02,23
3218686,Темиртау,Темиртау (СШ 16),50.052,72.942,6.5,8.43,32.0,7.58,6.53,-6.79,-8.68,,,0,active,2024-12-13 01:59:02,22
3218686,Темиртау,Темиртау (СШ 16),50.052,72.942,6.5,8.43,35.0,8.39,6.53,-6.79,-8.68,,,0,active,2024-12-13 01:59:02,21
3218686,Темиртау,Темиртау (СШ 16),50.052,72.942,6.5,8.43,40.0,9.51,6.53,-6.79,-8.68,,,0,active,2024-12-13 01:59:02,20
