id,city,name,lat,lng,pm10,pm10ss,AQI,pm25,pm25ss,temp,tempss,humid,press,error,status,date,hour
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,119.0,42.97,53.18,,,,,0,active,2024-12-12 01:59:03,10
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,97.0,33.9,53.18,,,,,0,active,2024-12-12 01:59:03,9
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,94.0,32.53,53.18,,,,,0,active,2024-12-12 01:59:03,8
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,98.0,34.37,53.18,,,,,0,active,2024-12-12 01:59:03,7
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,83.0,27.37,53.18,,,,,0,active,2024-12-12 01:59:03,6
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,80.0,25.89,53.18,,,,,0,active,2024-12-12 01:59:03,5
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,96.0,33.33,53.18,,,,,0,active,2024-12-12 01:59:03,4
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,97.0,34.22,53.18,,,,,0,active,2024-12-12 01:59:03,3
6,Алматы,Розыбакиева - Байкадамова,43.214,76.893,63.53,60.83,159.0,71.55,53.18,,,,,0,active,2024-12-12 01:59:03,0
7,Алматы,Кок Кайнар,43.296,76.844,,,,,,,,,,0,active,2021-08-30 01:45:14,now
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,6.0,1.47,30.18,,,,,0,active,2024-12-12 01:59:05,now
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,76.0,23.82,30.18,,,,,0,active,2024-12-12 01:59:05,23
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,13.0,3.18,30.18,,,,,0,active,2024-12-12 01:59:05,22
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,99.0,35.0,30.18,,,,,0,active,2024-12-12 01:59:05,21
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,163.0,78.12,30.18,,,,,0,active,2024-12-12 01:59:05,20
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,170.0,91.58,30.18,,,,,0,active,2024-12-12 01:59:05,19
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,156.0,65.37,30.18,,,,,0,active,2024-12-12 01:59:05,18
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,139.0,51.08,30.18,,,,,0,active,2024-12-12 01:59:05,17
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,155.0,62.28,30.18,,,,,0,active,2024-12-12 01:59:05,16
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,156.0,64.57,30.18,,,,,0,active,2024-12-12 01:59:05,15
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,156.0,64.82,30.18,,,,,0,active,2024-12-12 01:59:05,14
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,157.0,66.53,30.18,,,,,0,active,2024-12-12 01:59:05,13
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,115.0,41.27,30.18,,,,,0,active,2024-12-12 01:59:05,12
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,55.0,14.07,30.18,,,,,0,active,2024-12-12 01:59:05,11
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,41.0,9.78,30.18,,,,,0,active,2024-12-12 01:59:05,10
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,19.0,4.52,30.18,,,,,0,active,2024-12-12 01:59:05,9
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,8.0,1.92,30.18,,,,,0,active,2024-12-12 01:59:05,8
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,8.0,2.03,30.18,,,,,0,active,2024-12-12 01:59:05,7
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,7.0,1.57,30.18,,,,,0,active,2024-12-12 01:59:05,6
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,0.0,0.14,30.18,,,,,0,active,2024-12-12 01:59:05,5
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,3.0,0.71,30.18,,,,,0,active,2024-12-12 01:59:05,4
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,13.0,3.2,30.18,,,,,0,active,2024-12-12 01:59:05,3
9,Алматы,Ерменсай,43.174,76.917,2.07,38.8,53.0,13.15,30.18,,,,,0,active,2024-12-12 01:59:05,0
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,0.0,0.13,17.78,,,,,0,active,2024-12-12 01:59:06,now
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,2.0,0.5,17.78,,,,,0,active,2024-12-12 01:59:06,23
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,7.0,1.6,17.78,,,,,0,active,2024-12-12 01:59:06,22
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,55.0,13.87,17.78,,,,,0,active,2024-12-12 01:59:06,21
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,17.0,4.05,17.78,,,,,0,active,2024-12-12 01:59:06,20
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,22.0,5.32,17.78,,,,,0,active,2024-12-12 01:59:06,19
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,51.0,12.23,17.78,,,,,0,active,2024-12-12 01:59:06,18
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,51.0,12.22,17.78,,,,,0,active,2024-12-12 01:59:06,17
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,82.0,26.72,17.78,,,,,0,active,2024-12-12 01:59:06,16
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,176.0,103.52,17.78,,,,,0,active,2024-12-12 01:59:06,15
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,170.0,92.42,17.78,,,,,0,active,2024-12-12 01:59:06,14
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,163.0,78.65,17.78,,,,,0,active,2024-12-12 01:59:06,13
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,131.0,47.6,17.78,,,,,0,active,2024-12-12 01:59:06,12
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,60.0,16.37,17.78,,,,,0,active,2024-12-12 01:59:06,11
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,11.0,2.7,17.78,,,,,0,active,2024-12-12 01:59:06,10
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,1.0,0.25,17.78,,,,,0,active,2024-12-12 01:59:06,9
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,1.0,0.15,17.78,,,,,0,active,2024-12-12 01:59:06,8
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,0.0,0.07,17.78,,,,,0,active,2024-12-12 01:59:06,7
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,1.0,0.17,17.78,,,,,0,active,2024-12-12 01:59:06,6
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,0.0,0.09,17.78,,,,,0,active,2024-12-12 01:59:06,5
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,3.0,0.64,17.78,,,,,0,active,2024-12-12 01:59:06,4
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,4.0,0.98,17.78,,,,,0,active,2024-12-12 01:59:06,3
12,Алматы,Каменское плато,43.177,76.966,1.2,23.17,2.0,0.47,17.78,,,,,0,active,2024-12-12 01:59:06,0
14,Алматы,Есик 1,43.3388,77.4864,,,,,,,,,,0,active,2023-01-25 17:07:15,now
16,Алматы,Жана Куат,43.397,77.027,,,,,,,,,,0,active,2021-09-20 14:39:08,now
18,Алматы,Кыргаулды,43.172,76.736,,,,,,,,,,0,active,2020-09-25 11:39:09,now
20,Алматы,мкрн Карасу,43.337,76.904,,,,,,,,,,0,active,2020-04-24 19:53:08,now
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,129.0,46.93,23.19,,,,,0,active,2024-12-12 01:59:04,now
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,118.0,42.29,23.19,,,,,0,active,2024-12-12 01:59:04,23
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,41.0,9.8,23.19,,,,,0,active,2024-12-12 01:59:04,22
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,47.0,11.27,23.19,,,,,0,active,2024-12-12 01:59:04,21
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,41.0,9.88,23.19,,,,,0,active,2024-12-12 01:59:04,20
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,145.0,53.25,23.19,,,,,0,active,2024-12-12 01:59:04,19
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,36.0,8.72,23.19,,,,,0,active,2024-12-12 01:59:04,18
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,41.0,9.77,23.19,,,,,0,active,2024-12-12 01:59:04,17
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,23.0,5.53,23.19,,,,,0,active,2024-12-12 01:59:04,16
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,58.0,15.15,23.19,,,,,0,active,2024-12-12 01:59:04,15
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,23.0,5.5,23.19,,,,,0,active,2024-12-12 01:59:04,14
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,20.0,4.87,23.19,,,,,0,active,2024-12-12 01:59:04,13
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,50.0,11.95,23.19,,,,,0,active,2024-12-12 01:59:04,12
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,33.0,7.8,23.19,,,,,0,active,2024-12-12 01:59:04,11
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,39.0,9.28,23.19,,,,,0,active,2024-12-12 01:59:04,10
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,79.0,25.57,23.19,,,,,0,active,2024-12-12 01:59:04,9
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,78.0,24.83,23.19,,,,,0,active,2024-12-12 01:59:04,8
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,65.0,18.92,23.19,,,,,0,active,2024-12-12 01:59:04,7
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,98.0,34.52,23.19,,,,,0,active,2024-12-12 01:59:04,6
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,76.0,24.21,23.19,,,,,0,active,2024-12-12 01:59:04,5
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,98.0,34.26,23.19,,,,,0,active,2024-12-12 01:59:04,4
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,137.0,50.32,23.19,,,,,0,active,2024-12-12 01:59:04,3
21,Караганда,Ситимол,49.8,73.089,69.07,33.26,151.0,55.63,23.19,,,,,0,active,2024-12-12 01:59:04,0
22,Караганда,Сатыбалдина,49.781,73.138,,,,,,,,,,0,active,2021-08-05 22:06:12,now
101,Алматы,Есик Автостанция,43.354,77.457,,,,,,,,,,0,active,2019-11-28 23:30:01,now
102,Алматы,Есик Центр,43.356,77.467,,,,,,,,,,0,active,2021-09-20 14:39:05,now
104,Алматы,Сатпаева-Луганского (TS485314),43.241,76.96,,,,,,,,,,0,active,2021-09-20 14:39:03,now
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,191.0,132.08,90.27,,,,,0,active,2024-12-12 01:58:54,now
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,202.0,151.26,90.27,,,,,0,active,2024-12-12 01:58:54,23
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,198.0,147.02,90.27,,,,,0,active,2024-12-12 01:58:54,22
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,199.0,149.13,90.27,,,,,0,active,2024-12-12 01:58:54,21
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,184.0,118.54,90.27,,,,,0,active,2024-12-12 01:58:54,20
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,174.0,99.25,90.27,,,,,0,active,2024-12-12 01:58:54,19
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,180.0,112.28,90.27,,,,,0,active,2024-12-12 01:58:54,18
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,183.0,117.31,90.27,,,,,0,active,2024-12-12 01:58:54,17
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,164.0,81.48,90.27,,,,,0,active,2024-12-12 01:58:54,16
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,160.0,72.94,90.27,,,,,0,active,2024-12-12 01:58:54,15
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,162.0,77.36,90.27,,,,,0,active,2024-12-12 01:58:54,14
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,158.0,69.52,90.27,,,,,0,active,2024-12-12 01:58:54,13
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,152.0,56.91,90.27,,,,,0,active,2024-12-12 01:58:54,12
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,154.0,61.5,90.27,,,,,0,active,2024-12-12 01:58:54,11
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,156.0,64.55,90.27,,,,,0,active,2024-12-12 01:58:54,10
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,157.0,67.94,90.27,,,,,0,active,2024-12-12 01:58:54,9
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,163.0,78.48,90.27,,,,,0,active,2024-12-12 01:58:54,8
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,158.0,69.19,90.27,,,,,0,active,2024-12-12 01:58:54,7
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,154.0,62.07,90.27,,,,,0,active,2024-12-12 01:58:54,6
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,152.0,57.43,90.27,,,,,0,active,2024-12-12 01:58:54,5
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,138.0,50.37,90.27,,,,,0,active,2024-12-12 01:58:54,4
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,133.0,48.31,90.27,,,,,0,active,2024-12-12 01:58:54,3
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,149.0,54.93,90.27,,,,,0,active,2024-12-12 01:58:54,2
108,Алматы,Жана Кайрат,43.312,77.001,169.31,116.86,212.0,161.91,90.27,,,,,0,active,2024-12-12 01:58:54,0
109,Алматы,Тулебаева-Курмангазы,43.245,76.95,,,,,,,,,,0,active,2024-11-30 00:08:02,now
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,now
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,23
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,22
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,21
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,20
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,19
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,3.0,0.63,3.72,,,,,0,active,2024-12-12 01:59:04,18
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,16.0,3.87,3.72,,,,,0,active,2024-12-12 01:59:04,17
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,18.0,4.35,3.72,,,,,0,active,2024-12-12 01:59:04,16
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,15.0,3.53,3.72,,,,,0,active,2024-12-12 01:59:04,15
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,37.0,8.88,3.72,,,,,0,active,2024-12-12 01:59:04,14
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,119.0,42.83,3.72,,,,,0,active,2024-12-12 01:59:04,13
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,64.0,18.05,3.72,,,,,0,active,2024-12-12 01:59:04,12
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,18.0,4.22,3.72,,,,,0,active,2024-12-12 01:59:04,11
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,10
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,9
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,8
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,7
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,6
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,5
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,4
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,3
999,Алматы,Звездная поляна,43.1333,76.8695,0.0,4.45,0.0,0.0,3.72,,,,,0,active,2024-12-12 01:59:04,0
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,30.0,7.13,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,now
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,79.0,25.45,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,23
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,85.0,28.28,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,22
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,124.0,44.77,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,21
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,157.0,66.22,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,20
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,158.0,69.15,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,19
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,158.0,69.2,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,18
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,157.0,66.85,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,17
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,160.0,72.67,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,16
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,158.0,69.48,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,15
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,157.0,66.7,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,14
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,160.0,73.33,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,13
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,163.0,78.25,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,12
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,154.0,60.77,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,11
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,46.0,11.07,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,10
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,6.0,1.54,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,9
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,5.0,1.34,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,8
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,8.0,2.03,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,7
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,8.0,1.8,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,6
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,16.0,3.89,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,5
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,20.0,4.86,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,4
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,22.0,5.23,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,3
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,59.0,15.68,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,2
1001,Алматы,Кенсай,43.2554,77.0193,0.0,0.0,51.0,12.23,38.57,-7.0,-4.87,39.47,,0,active,2024-12-12 01:59:46,0
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,6.0,1.54,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,now
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,48.0,11.45,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,23
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,61.0,16.8,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,22
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,116.0,41.42,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,21
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,155.0,63.27,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,20
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,156.0,65.68,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,19
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,155.0,62.92,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,18
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,157.0,66.23,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,17
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,156.0,64.73,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,16
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,154.0,60.42,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,15
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,152.0,56.57,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,14
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,147.0,54.0,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,13
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,150.0,55.4,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,12
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,131.0,47.82,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,11
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,72.0,22.27,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,10
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,6.0,1.52,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,9
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,10.0,2.26,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,8
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,14.0,3.33,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,7
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,6.0,1.49,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,6
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,5.0,1.16,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,5
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,4.0,1.0,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,4
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,20.0,4.77,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,3
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,56.0,14.36,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,2
1002,Алматы,Тау самал,43.2058,76.981,0.0,0.0,45.0,10.9,32.07,-8.0,-4.88,43.0,,0,active,2024-12-12 01:59:22,0
2001,Бишкек,Восток 5,42.8763,74.6889,,,,,,,,,,0,active,2024-08-03 12:58:04,now
2002,Бишкек,ул.Бейшеналиевой,42.874,74.572,,,,,,,,,,0,active,2021-09-20 14:39:09,now
740990,Алматы,Нуртау 2,43.3395,76.9241,,,,,,,,,,0,active,2024-06-04 13:56:05,now
1563296,Алматы,Шанырак 2,43.312,76.855,,,,,,,,,,0,active,2021-07-19 21:15:05,now
