Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
34.65640059558099,12.940615169387662,15.298636424433639,3.367365506816178,994.9139279284782
25.803912383886807,12.561968879637533,19.82112150305988,3.9135846262332494,1000.1918190872815
28.453938120743928,12.837209060901895,28.209103134815553,2.196821049319655,1174.0441999629365
31.65631715701782,16.972260711891483,23.805201082161027,4.4926885689595215,1260.995125559305
34.877725635611796,12.895077595898686,17.40569967539726,2.728876398957431,1059.3100909421507
27.60412881077355,16.448874284482066,25.401890974538414,2.978632705651564,1217.9510176933986
29.071705116680914,25.377003993227195,0.060201655589473546,2.2527883208521766,959.8752160707907
24.46832512996986,19.355623517158463,28.041359902604725,0.5757597397270584,1189.212154870195
24.018966879596647,13.369882339160794,7.822003548553303,3.8840453963610497,836.2776430516886
34.06262911197099,21.006069610819722,17.462913410178075,3.7368438970924336,1248.06481887153
36.78120014285412,12.959623134892244,12.162310737616993,2.7186724428817866,961.8613655965154
29.63994939209833,4.809377324110731,10.937229669953659,3.066990717224872,626.7143490554275
35.01766448946012,9.95956844541298,28.125787511649634,3.5159392177040996,1170.019044899413
31.80818012523817,5.646040394870722,16.72609159081676,1.4374541431134573,896.1550141104483
26.77440122697438,13.242432579793457,22.42552717211501,2.4709473226537053,1089.4147612390286
31.80697802754207,15.092091895947759,19.67155594784571,3.7942646796218273,1177.0827720302748
37.690182832329846,23.382186561376415,23.33928579056185,1.7457105768307506,1408.8126998044877
29.820869804450243,16.634636868820813,20.53775323742179,3.293557932166629,1142.2073514953163
37.82321827907003,13.904497355955678,11.019054430680013,1.643418195376595,980.7762776015917
16.901274479551276,19.147027905917447,26.973867736129982,3.4664299824335263,1129.6716236570996
34.10951252187612,3.944323454960575,16.54370391787081,2.9643585177025162,841.264265815758
30.435235341190857,16.178072790542828,9.103926709381742,1.3848681840944905,936.8073128748831
28.504963247670663,18.854325969434832,17.00319387323861,4.164739354457171,1202.3204624561386
30.45880388267751,7.607068771100792,30.50531853444018,2.2654084232019507,1075.2991311774024
20.062155426995538,20.718770216034645,25.951552194794452,2.189747562985619,1147.4532051595631
28.90164056081244,16.69248203747207,17.559435059144985,3.200569197230943,1082.3010461044987
31.78556285755873,12.923560430495993,17.555196069771,4.148637349428715,1094.1742361613894
37.38947022370758,18.163909330531425,17.74855464147832,1.984178181021603,1090.7338130938501
27.40864890863176,26.35346428902198,34.537235884925884,3.061679849847972,1396.255660979223
25.95753198553406,15.909331275292477,22.673548165620872,3.428816500330573,1093.2028203808413
27.491214782077318,16.24110293150168,23.010291530337486,3.693105607263144,1094.6461263280555
34.57701058851037,12.70319550229878,27.211984178222895,3.176441555277225,1177.9000153803738
31.643755548298422,10.750778152676041,21.671524113185594,2.632972160916678,1028.1261291209157
27.351198981164806,19.151679082721227,18.18670497925508,2.1724097793512804,1071.8560190842866
32.56633716556678,10.719580870455664,18.62555105640515,3.0861438830463745,1084.6459481257866
30.4853877467402,15.357831186096963,19.498791184101552,1.927860988014393,1078.6654368214124
34.84322495266444,12.611712766174417,19.73944434443111,0.07864951650539265,1014.1413734923027
26.489734530613237,17.39489912873196,25.09340680545886,3.436559804157668,1223.4035812895543
28.361689267011158,16.66831052643474,20.363621200651096,3.9039348410861954,1082.6138105521204
28.039459234339212,20.187699721289498,25.128480540509052,0.6370675644581616,1232.143411181576
22.682425259339407,12.449918005726264,19.434983939239924,1.9902692952900625,923.2672363284472
31.48060138532288,13.650625323533143,20.550446332212633,3.619154261005198,1138.173873999298
31.305276360899448,10.106181421088463,6.012595208275247,5.057495469711698,803.4973225942356
30.025567283212304,12.778533699619441,26.41429372291737,3.020793707675408,1064.9766255977315
28.827064333124266,16.88650246522426,22.425419331285948,2.2719970587708653,1171.4363772693946
22.92314628974793,18.78494308322676,26.986070769017566,2.81710355889516,1213.054969169009
27.896773386173205,10.389173379111874,-0.2737876473558245,4.374876419148185,668.7881015902021
28.286427417366152,19.3480296005283,34.61862293346509,2.3540358208754646,1316.242130748733
25.988613653891903,21.778189294024756,19.022872602913782,2.2008079933497466,1203.0889904843516
29.193571441669953,17.067174516118506,27.757279717162618,2.5172564778179676,1165.6855001876816
32.02025428407269,24.38397906279033,12.720658510121284,2.0466713917412878,1242.2257911633897
39.43092950605265,11.131054004482134,24.28941733543799,3.1226703159947955,1129.9207079291893
30.872889064159196,8.776726483442914,12.626091057784407,4.62467845846956,944.3147362117223
31.28775195361382,6.106398755478606,15.633617275129364,3.3230792731160292,852.7712081786824
29.627770421169163,22.480221557445915,33.3982194770675,2.7476464978737125,1459.444194006951
20.406143923504793,18.27182828177029,18.665223194656573,2.708188731084456,1003.5163146171265
29.867430622753915,14.722076645447725,21.52203011225806,1.436809191303343,1050.91092125585
30.301151049705133,16.399843131599102,26.09047411482128,3.883109777147159,1240.9047369355533
42.316210562426434,9.372554763508116,23.46977321580823,2.9221628029871978,1100.2153104320926
29.038195176094387,27.22875989808413,21.052932336005036,2.8195200864093746,1372.3779546259896
31.507736711668063,15.646105909876137,22.554727017263577,6.19310756784486,1226.4529392849236
29.826441151473784,15.546973973024464,36.823909096667926,3.298752908365686,1349.0951189092157
24.15660981190234,18.62883311949346,19.596668420764903,2.2482089499048157,1025.821586587085
35.7141140725751,17.405046158683568,21.407693327004772,2.5736424037944565,1075.4500529785623
33.75966516343387,16.119420121395656,27.354580772053282,4.148445709196755,1285.2057487889451
33.95515973521523,11.047627722773441,27.738681530705886,3.1132704105377647,1290.613258164988
25.453062726026303,17.357341785679978,28.30921213892266,1.5617220216826333,1212.3975201030828
37.013971554680495,24.41012248237517,24.471111554204292,3.9192289345752034,1442.0226875579092
22.990744686038596,21.727100230774887,11.998965610886614,2.331855914461006,1001.2450716125996
32.93428546900135,22.965933133196984,31.434020726107672,4.873297776217545,1507.494056172697
40.952278129049894,12.443921617844074,11.975582248869184,4.0800480657146485,1087.792345110618
25.04731837434656,10.051975898707095,22.118448256673233,2.5526781043412488,900.8291279325013
27.16851135198614,14.37106539950176,14.720069049864495,4.281016361735113,1064.054032843361
30.498256825438204,15.278624561443474,19.551031573849052,3.0678555105274032,1131.6252641788717
27.482621729419005,20.470957592354743,22.301336872124363,3.8527736751222195,1270.2579187622136
22.246682844669337,6.537676851425903,22.24950050815191,3.484732817294475,913.4286445568107
30.342814874030136,22.64775159730307,22.953445279646992,2.1536433450091264,1266.2749931160408
24.688481431369475,14.209960507105054,31.295978883410527,2.356450167682538,1204.860274535771
32.36796215317591,12.8655946502629,23.17474011059786,4.029960817581161,1179.1021474104887
25.402878828830985,9.939478123699162,18.29090355296546,2.665224667893459,889.4366085465276
37.7496720250877,6.725716640671154,26.748610178018502,2.5963515367580032,1062.4506631924726
26.083733538318814,19.115852919809573,28.32629342247248,2.0448774206506473,1234.4879324990857
28.38969241897162,15.366589835942019,11.406745294041052,3.423599065593461,1042.4888798617355
34.06758608684835,8.55019550129473,24.18180048894901,5.062524919243145,1064.3271720232124
23.845678417830225,8.52460613968192,24.908209196176287,1.9324670857457271,867.1697941993348
31.137299673020646,13.321076503549358,17.91705547648006,3.0242194566727583,1045.514984710403
36.53571377141214,23.345107626446964,29.629947693181336,4.412220555415429,1511.6195073960444
21.96258382719386,13.702043243181976,18.949610890772313,2.920358608754285,974.1887079783118
30.92316929266152,7.4842852344094695,20.879035174300796,3.452371796249734,987.8717390122335
31.299413971242117,13.771284679570279,18.78849723001291,1.9376064718531203,1017.2153731778736
33.909114358886555,13.636382151261648,20.10905333307027,3.4283070972076484,1190.796971456486
23.81524644560959,1.5155667852921422,12.326074391733588,2.812855734995451,557.6953891639803
23.397716934578618,14.728525667410938,9.919643821839939,3.985729995679863,855.4893886529876
32.60970782808449,13.84532734895661,31.161535442574806,4.187386051564751,1290.8855004380891
31.48492336616593,18.48103182406709,14.071270561771705,5.589563642018614,1081.0663972724267
31.252464251729382,24.244780474726724,13.06025355380585,3.5796331732135758,1191.9203302937199
31.732241047484877,20.632825147738785,4.926269204773996,3.3257963165821662,1086.7203492851004
26.599876392107547,13.655556547225848,15.527267766173484,3.194384301577336,968.8947648203128
31.161268485805017,9.467370456291649,10.73837144614751,2.6468337071893115,852.9757221777093
31.465362366493405,27.866799016249303,31.494106120954584,3.3384838434616912,1481.5474728494605
26.42824290986816,15.296092170072441,27.068719625398437,2.7045985898609706,1126.554954174962
39.328872555723784,15.069646459564732,15.182947583755933,3.168460976269614,1098.7198787767632
32.36916460455894,14.879374564449984,35.767050637410165,4.31759753560796,1371.4270681261685
24.043482513986756,15.990423803839274,26.87235840894116,1.9934574347203589,1187.2145901425697
33.28276804316915,14.278197940380288,17.726180315439642,4.139878561129045,1136.3652538410195
25.126591648863393,12.131689965598818,2.50415999588499,4.3171150673398655,705.4026699122295
33.93542301871226,12.265705293798039,36.03659800813519,2.881931473008921,1324.0004892969791
35.79297789503702,14.836233648920008,10.272992732654828,0.8781451009914054,960.0047833731741
25.89658840824145,12.282876144331176,8.482208771301757,2.3921780129055676,860.6293308517947
34.816880646221605,11.435771086614178,27.15799302406748,4.296994546561109,1292.1909942807638
32.063904634682494,15.532151138459485,37.07826684437491,2.977131937701118,1326.0153203212785
34.11030079997245,13.725113912895724,29.68990972957363,2.0006977677050894,1180.4319896718791
39.48396491326974,22.519964942913443,23.947363840366517,2.4952250787717825,1316.4272650138867
28.773059419985646,1.745150958034941,24.163280391657,3.840620026504553,888.6004270751978
26.23131917821255,20.45753425961231,25.973908911462154,3.5467335682013794,1290.792436414662
25.552427851872384,21.230425962488145,25.312500128507356,2.7610679008303056,1292.0190625504613
25.920948575172808,4.633048837959253,21.96833996778563,2.6331755881853125,856.593278491131
29.614491452929478,13.286562029598256,20.729407727663133,2.608241850956178,1035.07215040215
31.70575987408322,13.142795670021043,19.561848104703344,2.0775898155014976,1043.2568277892851
31.383453996650097,7.962441526410894,14.722247877933267,4.615375689469442,890.6212142663
34.13591624518012,11.110916562045624,18.03527446193258,2.67767953078866,1118.913932630101
30.065009459389536,9.447120772670857,8.149302300632302,4.217158520825496,757.9637488256591
37.26767038578659,23.761352217118116,19.31162261243675,4.521316051922451,1382.454597889239
28.67671583381022,19.678391965737305,13.079862249943577,3.9983108981479605,1197.662569307923
43.600845832948096,21.357775474970794,12.274874779489604,2.5683796872819515,1224.6784723676992
33.128336738825034,18.608360320216175,21.25925905807435,3.4037300903366097,1214.9494106237125
25.714212217918586,9.354741143913854,29.744016004412195,2.9758043936090837,1061.799045791397
24.64553750969444,12.377398668601131,26.42821624201619,2.096298139269872,1044.2959521891858
32.41236207621593,17.44687280613959,9.006495774637761,3.3243592817216028,1076.531715689992
28.882686073370746,8.889360955540273,13.072603044007638,1.8209602088401975,706.738836203358
33.57000247046046,18.56499215086194,26.585398315917512,4.1876793884615635,1408.082909179269
32.366188122867726,13.798373009209325,13.122588245231832,2.535382702701607,901.3317885498822
29.635855436715637,13.125895962252013,18.427567950020826,3.2011596558728392,1017.9921660769736
25.766031409657977,18.554799841017456,23.850364693171862,3.283287871546142,1163.5481964459582
22.425763876570677,17.2213165574302,13.221588815954552,2.741095026295923,978.6683164310427
27.767425239664895,13.1951691709046,20.73762854302172,3.586693801475275,980.3366604101375
34.28199397161736,20.79664901682124,10.66182153557257,2.5250963433774753,1117.5417666916085
31.07046872065102,9.594683362000513,15.790426492341505,3.871297297457244,1056.809151919703
23.771306106440058,18.07967803472132,22.23847353899776,1.6540203197532515,1014.3456342067502
30.86590462925591,17.96550628984192,8.849043865278315,3.1263795795464118,1003.9815258354843
31.926586898644185,13.452267803430049,23.083323165722792,4.938928999058285,1149.6298336228028
25.580712818994336,16.63066511121059,19.86253540751323,1.9996686753944253,1067.6428820983383
30.76862552972764,8.744432118073485,23.867429680920033,2.3222550294751487,1011.2113826275886
30.29104359223,19.620135096034506,21.56739893845263,3.513907849658915,1192.1670119573312
24.285148510846884,14.075489317785054,29.548983009816908,3.179581781939598,1187.3770843131654
31.788936801741418,12.386384897404803,20.87657151853535,3.3506300992735594,1169.5019472110844
32.803922631841175,20.245046129184445,16.99416121212323,3.4891871301476636,1182.9829914020138
35.41525621587638,11.478281547286205,20.856082521225986,3.6347214685617697,1141.5889720871398
35.26901026017451,7.957693518182202,23.803086203254715,4.109699841956223,1027.5176133793384
23.111653160214544,7.216854132380481,20.34202049227993,3.4098186569285125,835.0566625009089
25.310874800424386,18.030049756728197,20.28414183842718,2.7587423453814575,1124.3544549706783
32.5751763360433,8.597853237518585,15.086058185352712,3.6725737012027313,1008.3827133539755
32.56892975456105,23.77397090992182,15.359693577143362,4.899881934895216,1296.3412448873369
32.57523843153024,4.59035296058139,10.181763097402145,2.8673662536174263,740.6539760703274
49.26365745327361,23.48228184145019,32.247037202308576,2.0254706953293584,1606.716460527417
32.85445255346583,16.05508733601309,11.292957352261004,4.107080669286972,979.7326659189586
35.677828200902994,14.516434440648037,15.149663615428649,2.8796188360464017,1090.9662564525809
34.770008817466014,12.275404565955252,14.97114914101562,0.8273304539859638,986.7119833447489
33.25695625652899,16.995680571760353,26.264470638611087,3.8474216771504217,1259.2683672525218
28.42365377679827,14.811826487875758,17.935352251955806,2.4646718140460773,999.9413983382422
33.79484610246634,20.516509410082605,28.734194508716136,2.9094667176958393,1379.8694798705353
26.13587392731214,15.571138243310198,15.28556563029292,3.3319803305690145,980.1884117087598
28.815906966299956,15.751508807309389,21.952959135566616,3.1904996797790663,1124.8919925047676
27.573182260854484,13.18193893893072,14.1525706271817,3.7094518171390396,1067.9288047673817
30.409370696931614,14.715271881394663,35.01604389441372,2.5645136294301567,1288.22392685902
41.573292833367546,16.539008844460295,11.68681106679341,3.513105798176083,1109.2914375690038
20.66367403704126,6.449158036716872,22.16874497158919,2.7404533224160827,817.9875850693123
33.431300951872565,8.259072889471435,24.436438166524688,3.738810480887503,1115.4149528076466
21.936420644051744,18.716320470113576,22.896593682160486,3.6153674840130536,1136.5393369346828
27.640340671052833,15.85432719063971,18.702986387856043,2.0645612979554047,1003.5029333637539
35.44475298483683,14.080083318236603,19.091255101866018,4.085982116175032,1211.0626878399921
30.321400095477316,15.092169665326965,20.306680303853767,2.464036554885952,1154.5588456913795
24.61127611035347,16.737908526808354,18.970985988600578,3.808057798281145,1049.6562771302094
26.42348145370016,12.301201598453193,26.747153817564367,3.3672873134013406,1019.1577756035402
33.39798874467338,11.108476372988436,35.473661011139455,4.838183676795122,1383.775524869294
26.34816684141432,15.979226275488408,16.097557504945165,2.7765340176281477,973.594085738933
31.082292947909874,10.10813611192484,10.411379142946455,2.6506832038818025,888.2081149363847
30.22785919951907,17.041263778572358,19.382025661541217,2.9805803941122675,1024.7464734275325
26.741998261970913,6.487081978810798,38.05796536358023,2.6968202171657247,1193.5655760795657
40.719720446626624,20.14577818662822,14.374278024211884,3.79994190194205,1179.1665991562315
33.169595111590056,17.362987412065216,31.47381763810847,1.383689391563412,1329.1118516290605
19.874287066711965,16.28014867156938,31.743905698535084,1.946317580853646,1159.6076103939647
30.93227157384714,19.91345491972757,16.124882308044036,1.932197078420807,1059.7339901364753
26.69106767615806,23.32737222231288,23.982881554296927,3.9503075919735755,1291.3587566351605
34.26216667398112,20.07185032509065,31.398776361899767,4.710613372581925,1490.6746426954135
26.037396307836495,5.795628843341774,17.34610581308759,2.8955507814625285,828.6393732411518
29.426317792665504,8.602115166321493,18.574937479283467,2.8311782768099896,959.0855407702609
32.524936394902284,11.875907111521606,15.928233602359494,3.070052163113181,1092.614604334017
34.32877597085061,15.130455251054169,12.896702885149931,4.161878302608191,985.9916764995315
23.998517964721117,17.588295102345615,15.45505718453795,2.0726468658094257,1066.6169741849067
28.327493820795258,11.371280934232672,11.432418132664203,3.238368982734785,884.5556952407733
27.62527344419522,15.933833822385392,20.23858427781458,3.97519762978243,1072.8249015341953
26.73335383713144,11.223085338233387,14.610187382589508,3.5010941699398455,849.4651996860705
38.82727120140548,11.942410985040258,21.636501382535233,3.189581616598743,1137.899881411999
32.024908554804774,7.966694515758888,9.108730476574609,4.001046092567141,882.3278213850818
23.695580228324772,10.383833769445479,22.3161616255012,0.2967677070007628,881.9004772458215
34.58930973527388,8.241576971918331,25.834702731262475,3.6778753195309077,1184.1391838583372
40.610780985063165,10.120633735113337,6.043850501999811,2.3459243168725763,796.9971870864949
35.16232630275574,20.268208983039198,22.618395988933006,1.169367103143543,1230.7399482243402
22.403150170229935,10.253005555840286,28.593682947313045,3.5112025995249807,1000.7132627938943
27.578829635668743,28.161910324186955,11.532512869161561,4.373658545162957,1261.405546363987
36.334555745933116,17.466589504404446,31.708006707863923,2.862551485372308,1418.5183622314132
26.461652671906094,15.92418061847437,22.933133065562316,3.952874547202939,1124.6452818040186
32.219097140731144,10.708211099093933,15.064917009691138,4.612278257988645,870.4866034428599
33.87317026714668,18.501549397044958,19.609616456396058,4.314914453584048,1242.3017784056528
25.365347642109583,12.121810868811131,23.908288387652057,4.639964529371393,1115.7498830799166
29.702373219691,15.610049073226808,20.53203773988688,3.7421274910718925,1149.683842239991
13.793663299654636,27.800422691343975,23.771291947124585,3.075433638901593,1304.5665847884502
24.878061793328552,14.51970050137675,13.555284848444437,1.3980341881028315,830.8922423481196
28.7371592430342,20.74636663142838,21.185525768252546,2.7539375118700513,1236.7107422113218
23.761084090175753,11.484117874370563,10.103998521665138,2.1567534046838084,843.1811539785589
38.16205651965818,14.825057547515192,19.221417570559097,5.170942717497814,1132.6418820298807
22.849293110196836,23.85400317817755,13.672646509746471,2.8241141875676634,1111.3687092346952
27.799777566515083,11.865164711061162,14.851290401871633,3.1232048067844858,906.5575785675996
30.653702886430455,24.062242789984644,28.652652226473062,3.5514853760404677,1420.0400956872254
37.20636644533058,18.538759677277376,27.639170844159885,3.0436024463724536,1366.1183182293419
22.8206892441028,12.187666120528661,24.26396684635024,4.695051040430753,1052.4098205540997
35.815818760774796,18.162038695277605,12.353810647291947,2.377350638265548,1044.241236412565
30.051165305097935,19.86277224813365,17.785140852136387,3.1946074552372425,1162.0900553272165
25.092456744760245,18.10904981108598,28.491683899854284,2.2575294143019518,1153.8444076530548
32.31051737131635,7.148876400547718,20.992018395479334,1.6799774887792942,877.0710458754274
30.99529847786735,11.364314120875658,36.23530677987186,2.3882309090947147,1286.3844603149312
26.998915614206027,13.762406822242475,22.7532248757606,2.9629632029515878,1017.9848600539336
30.349010424950094,14.627832854499768,21.34434381543022,2.5706977754827403,1126.6484768808925
28.0734320156912,18.103360487753392,17.83618475058249,2.307579020126144,1102.701236417199
30.56758672625624,15.88850500466627,20.934786333475977,1.5936825363281661,998.9879020083425
33.31065337260523,8.323278206449494,18.932711145336192,2.916894427371305,937.1913652394414
37.93008408072676,16.900989255029817,24.956760736820133,1.4952796259689978,1296.2358958916045
23.810922505865754,18.052928726419115,26.696916217562087,3.7600559636896027,1163.364945204175
40.665166873281336,17.7989522396552,14.498073776444354,3.082439752934503,1149.3547996451484
20.23956100238749,20.403903627773108,10.681369325095554,1.5424485005350694,940.0707221344173
29.241074524822082,19.16961077274452,7.146562388276925,2.6907909229501366,1002.894649679899
32.94158603242288,17.295900396142184,23.555939288387805,2.247843594409417,1183.5313211029472
31.404959338675162,14.649171442706765,12.276433756782884,3.3191745104191805,960.8792541706234
26.88650240089703,6.6951953324200435,4.92976584933262,4.340450446023144,778.04742486298
28.959388748213623,17.148091095662927,22.720050231716748,1.1248275303542554,1194.0462719716527
27.534995326705836,16.038438435815557,37.450996622029535,3.1150260791474174,1400.2773562273248
27.053176215278942,16.357894185976868,19.95750361922075,2.8398672044333595,1086.51412342189
34.24801048510513,8.616257120898453,25.869435421161494,3.671340076450466,1072.5736947979103
31.785077429825236,9.594717297958688,20.572805509832953,3.2131966282376894,973.2108814242229
26.535452023696728,20.26576426666452,19.307772427662,2.248030668261181,1153.853017296311
34.49799937716625,14.802224230716725,26.43353538091438,2.680946064333382,1238.8758020741484
31.536497604383047,18.40750348686312,17.968078190679442,2.203974143196511,1189.2353725845012
34.0643105941948,15.141591880652307,21.87174619850332,4.076007138598598,1226.3538553173087
33.14814420961806,15.148780697478726,22.251884643372094,3.0213116486719422,1083.7206600685038
25.855024945389637,19.691419029879988,15.32336682449866,4.901190685753008,1181.8622338777122
27.199094799015153,12.419776358913131,26.944296446755658,2.939339186185379,1062.8280660895896
33.73646802561631,15.480603884704918,18.77528170313214,2.291593233089537,1078.1552168923122
33.05185132716733,12.688623556474788,14.709783883550088,1.4862856073871729,962.0363211886204
29.89549203017926,12.827518862838422,23.755568904992824,1.196860323744055,1147.5280153349734
30.58663691654391,13.454139382656804,13.71072412746274,1.4158640569945102,1078.5818682406195
36.388324478942124,16.110668858168566,20.197268101583898,3.2671266510114836,1217.4055959637049
27.04214305582085,12.606256891682612,19.936167023490576,3.5087250232299336,1017.6909935050979
32.73548690585019,21.278780627867604,27.601268960821045,1.4188092979678666,1336.2390773912332
28.98903673783053,10.526963488902481,23.32288763015967,3.8950383140761153,1111.5068723247252
28.9115939838639,14.065641779193205,19.82481128878399,2.5169389483165605,1027.2757319259001
35.49388425993595,12.801344708629125,25.72436409440201,3.146793011985549,1280.995556343155
34.12708174494015,22.234889421768663,29.731452843121193,4.612220628255424,1481.8105553388255
34.06754818000319,15.982773882557874,23.904672144463035,3.896839315865532,1260.6933755486707
36.52739403577164,20.159222697343175,20.072468338903665,2.7314693520941677,1284.7857125536832
30.105019208163796,7.572198134815141,10.817146373548884,2.1088077745847125,799.0949141494382
33.40976485647482,16.335251329346296,12.544204358472392,0.8481845986706951,1016.3583035123614
28.44866621703272,19.448153978117183,17.86342706951733,2.28084668075758,1078.9638888708118
31.62083176244221,15.411419946377121,15.733414584885018,2.7888697611723057,1016.1889404631074
29.349284728161578,20.327401875326757,18.691200879101878,2.012820472848816,1085.7858005115588
30.48497982496359,12.413557749498139,20.39654947427975,2.8687430329076955,1067.1065478720373
32.975785127184565,22.0467372009279,23.707849280497115,3.0768518829587683,1357.5627161622292
25.908896583832636,26.49449061809625,19.50650855358636,2.7751440181919214,1287.7193703573985
40.4619363784273,13.185807197801704,23.405511506783412,2.3499974191765403,1273.6427245847315
24.96991309250149,12.77248739299614,20.45132090367084,3.1686546719667277,1006.6985315575497
23.92905693606134,22.266922385588504,6.171734035522901,3.441940649569409,1013.9003298719349
35.79055436750034,22.897860728653562,13.42465224326872,1.909600922557154,1119.9355257668542
33.95831346981468,12.385699864233658,18.991387109948693,4.41093237974627,1085.1409249007183
33.12059908526078,12.899065914520714,11.532136800112248,2.9014118677157383,983.9886050544669
33.1417275463214,13.591076955697464,24.199501109973433,3.0188496229448476,1199.2519254522672
29.938766135765427,8.277747444828615,30.71525582640588,3.7082144232565573,1122.2195329648025
25.51372814257084,10.406740267579009,28.53133296188122,3.2332161312635015,1084.6586025505085
30.37902279096863,9.97929616623966,18.505899903488544,3.953136633913245,923.6650614701645
26.61419144243944,11.161012174479357,30.435082957949664,3.287124165201824,1126.6506671989507
34.87559866708875,14.826575563066093,21.040672200414782,2.3875626253595623,1177.0436178752072
29.264713092489306,16.171073662682602,17.640398202173724,3.3615035252061016,1110.2799337726624
25.872514016037442,22.752502464070385,15.706181355213422,1.8562737926793382,1130.0894096194243
28.393070791735035,10.008229796306045,17.882712194583103,3.108559705776523,948.0814622945614
